label,lat,lon,input,to,from
632564177_convenience_shop,53.35005,-6.2745,0.0,3312.0,3312.0
1408500947_convenience_shop,53.33927,-6.27395,0.0,2513.0,2513.0
849784678_convenience_shop,53.33231,-6.27372,0.0,2374.0,2376.0
583256888_convenience_shop,53.33728,-6.27279,0.0,2670.0,2670.0
639845339_convenience_shop,53.3633,-6.2726,0.0,4810.0,4810.0
639839999_convenience_shop,53.36161,-6.27254,0.0,-1.0,-1.0
616043040_convenience_shop,53.33913,-6.27246,0.0,2606.0,2606.0
1099868776_convenience_shop,53.34118,-6.27243,0.0,2764.0,2764.0
1439443400_convenience_shop,53.36617,-6.27209,0.0,-1.0,-1.0
1484733483_convenience_shop,53.38972,-6.27191,0.0,8462.0,8462.0
1514079573_convenience_shop,53.34316,-6.27037,0.0,2995.0,2995.0
635273555_convenience_shop,53.35105,-6.27028,0.0,3548.0,3548.0
369367922_convenience_shop,53.33234,-6.26929,0.0,2600.0,2600.0
552414039_convenience_shop,53.37427,-6.26885,0.0,6868.0,6868.0
688912012_convenience_shop,53.3707,-6.2685,0.0,6655.0,6655.0
768516994_convenience_shop,53.3474,-6.26835,0.0,3412.0,3412.0
639848073_convenience_shop,53.37252,-6.26824,0.0,6736.0,6736.0
479100381_convenience_shop,53.34462,-6.26734,0.0,3227.0,3228.0
660279379_convenience_shop,53.32207,-6.26716,0.0,3160.0,3160.0
911170197_convenience_shop,53.33751,-6.26682,0.0,2910.0,2910.0
1496722628_convenience_shop,53.38579,-6.26583,0.0,7840.0,7840.0
503224344_convenience_shop,53.34068,-6.26577,0.0,3057.0,3057.0
637009054_convenience_shop,53.37146,-6.2657,0.0,6560.0,6560.0
564926472_convenience_shop,53.31611,-6.26537,0.0,3238.0,3238.0
631699041_convenience_shop,53.34743,-6.26534,0.0,3568.0,3568.0
564926467_convenience_shop,53.31601,-6.26534,0.0,3237.0,3237.0
564926459_convenience_shop,53.31574,-6.26522,0.0,3220.0,3220.0
1426048637_convenience_shop,53.3267,-6.26517,0.0,2942.0,2942.0
549665002_convenience_shop,53.34406,-6.26475,0.0,3315.0,3316.0
1426048718_convenience_shop,53.33253,-6.26473,0.0,2831.0,2831.0
1426048691_convenience_shop,53.32906,-6.26466,0.0,2775.0,2775.0
1406173509_convenience_shop,53.33923,-6.26434,0.0,3112.0,3112.0
480606959_convenience_shop,53.35115,-6.26362,0.0,3858.0,3858.0
311100348_convenience_shop,53.34714,-6.26333,0.0,3623.0,3623.0
588554610_convenience_shop,53.36017,-6.26324,0.0,5046.0,5046.0
641810199_convenience_shop,53.34281,-6.26286,0.0,3307.0,3307.0
729285505_convenience_shop,53.37891,-6.2623,0.0,7210.0,7210.0
311993478_convenience_shop,53.32735,-6.26167,0.0,3069.0,3069.0
659031076_convenience_shop,53.35959,-6.26111,0.0,5065.0,5063.0
1348371013_convenience_shop,53.35246,-6.26104,0.0,4134.0,4134.0
646869831_convenience_shop,53.33105,-6.26091,0.0,3040.0,3040.0
781486939_convenience_shop,53.34011,-6.2609,0.0,3334.0,3334.0
1428337341_convenience_shop,53.36326,-6.26028,0.0,5752.0,5752.0
1423586898_convenience_shop,53.34358,-6.25954,0.0,3568.0,3568.0
1423586903_convenience_shop,53.34393,-6.25942,0.0,3611.0,3611.0
664450176_convenience_shop,53.36204,-6.25941,0.0,5534.0,5534.0
664810672_convenience_shop,53.3594,-6.25911,0.0,4962.0,4962.0
1488891293_convenience_shop,53.35252,-6.25897,0.0,4207.0,4207.0
434153486_convenience_shop,53.34294,-6.25844,0.0,3571.0,3571.0
1517611762_convenience_shop,53.36324,-6.25828,0.0,-1.0,-1.0
1496775245_convenience_shop,53.38522,-6.2582,0.0,8126.0,8126.0
470326863_convenience_shop,53.35426,-6.2572,0.0,4409.0,4411.0
760422938_convenience_shop,53.28775,-6.25661,0.0,5669.0,5669.0
928004583_convenience_shop,53.36306,-6.2565,0.0,5489.0,5489.0
1529922571_convenience_shop,53.39863,-6.25633,0.0,9344.0,9344.0
1252914083_convenience_shop,53.37423,-6.25549,0.0,6844.0,6844.0
642990341_convenience_shop,53.36719,-6.25522,0.0,5859.0,5859.0
1350207392_convenience_shop,53.36734,-6.25518,0.0,6389.0,6389.0
311990080_convenience_shop,53.32543,-6.25517,0.0,3485.0,3485.0
1362728153_convenience_shop,53.38802,-6.25515,0.0,8610.0,8610.0
567263631_convenience_shop,53.34565,-6.25508,0.0,3904.0,3904.0
470326882_convenience_shop,53.35803,-6.25452,0.0,4877.0,4877.0
660192815_convenience_shop,53.36921,-6.25441,0.0,6335.0,6335.0
646867373_convenience_shop,53.32518,-6.25438,0.0,3541.0,3541.0
1517611768_convenience_shop,53.36186,-6.25414,0.0,5284.0,5284.0
1348263264_convenience_shop,53.33837,-6.25412,0.0,4259.0,4259.0
512531378_convenience_shop,53.32494,-6.25392,0.0,3559.0,3559.0
560470678_convenience_shop,53.35093,-6.25251,0.0,4324.0,4324.0
279042312_convenience_shop,53.37293,-6.25221,0.0,-1.0,-1.0
489185703_convenience_shop,53.34566,-6.25183,0.0,4055.0,4055.0
662981991_convenience_shop,53.35009,-6.25099,0.0,4356.0,4356.0
1416734130_convenience_shop,53.28413,-6.25069,0.0,6191.0,6191.0
836190815_convenience_shop,53.35151,-6.25016,0.0,4444.0,4444.0
641801480_convenience_shop,53.34297,-6.24986,0.0,4317.0,4315.0
650355079_convenience_shop,53.35137,-6.24944,0.0,4494.0,4494.0
724163698_convenience_shop,53.34944,-6.24855,0.0,4480.0,4480.0
486924408_convenience_shop,53.35753,-6.24854,0.0,4926.0,4928.0
1332667666_convenience_shop,53.37786,-6.24725,0.0,7226.0,7226.0
650355529_convenience_shop,53.35503,-6.2469,0.0,4808.0,4808.0
612976509_convenience_shop,53.31332,-6.2466,0.0,4669.0,4669.0
642405045_convenience_shop,53.33934,-6.24594,0.0,4144.0,4144.0
1496777112_convenience_shop,53.38833,-6.24584,0.0,8312.0,8310.0
775278113_convenience_shop,53.46035,-6.24568,0.0,15779.0,15779.0
1226162403_convenience_shop,53.34543,-6.24532,0.0,4488.0,4488.0
1350754906_convenience_shop,53.27911,-6.2453,0.0,6680.0,6680.0
683132047_convenience_shop,53.30229,-6.24485,0.0,5153.0,5153.0
973780786_convenience_shop,53.33363,-6.24476,0.0,3836.0,3836.0
1497890061_convenience_shop,53.34935,-6.24469,0.0,4677.0,4677.0
647995897_convenience_shop,53.33337,-6.24436,0.0,3869.0,3867.0
574814150_convenience_shop,53.44481,-6.24394,0.0,14364.0,14364.0
1508826450_convenience_shop,53.36106,-6.24293,0.0,5341.0,5341.0
760250448_convenience_shop,53.26857,-6.24288,0.0,8078.0,8078.0
278011396_convenience_shop,53.42795,-6.2428,0.0,12279.0,12279.0
244445751_convenience_shop,53.36241,-6.24261,0.0,5460.0,5460.0
947961039_convenience_shop,53.3383,-6.24245,0.0,4253.0,4253.0
1497890060_convenience_shop,53.34907,-6.24236,0.0,4794.0,4794.0
1496779548_convenience_shop,53.38178,-6.24163,0.0,7475.0,7475.0
1432810101_convenience_shop,53.33775,-6.2415,0.0,4233.0,4235.0
1496779550_convenience_shop,53.38151,-6.24047,0.0,7401.0,7401.0
1508853551_convenience_shop,53.36269,-6.24,0.0,5575.0,5575.0
486924401_convenience_shop,53.36523,-6.23976,0.0,5792.0,5790.0
1508516246_convenience_shop,53.36242,-6.23713,0.0,5599.0,5601.0
683132043_convenience_shop,53.29843,-6.23683,0.0,6127.0,6127.0
281174254_convenience_shop,53.34419,-6.23644,0.0,4880.0,4880.0
278011351_convenience_shop,53.4234,-6.23643,0.0,11904.0,11904.0
1508841440_convenience_shop,53.36338,-6.23505,0.0,5730.0,5732.0
471773797_convenience_shop,53.32145,-6.2349,0.0,5092.0,5092.0
576982876_convenience_shop,53.33191,-6.23368,0.0,4458.0,4458.0
919764116_convenience_shop,53.46082,-6.23345,0.0,15330.0,15330.0
683113611_convenience_shop,53.29735,-6.23329,0.0,6214.0,6214.0
308961349_convenience_shop,53.34914,-6.23175,0.0,5523.0,5523.0
312577430_convenience_shop,53.32915,-6.23075,0.0,4687.0,4687.0
1514262473_convenience_shop,53.2651,-6.22953,0.0,8158.0,8158.0
312565718_convenience_shop,53.3417,-6.22788,0.0,4978.0,4978.0
1508868461_convenience_shop,53.3676,-6.22742,0.0,6318.0,6318.0
1521570236_convenience_shop,53.35714,-6.22703,0.0,-1.0,-1.0
1496778369_convenience_shop,53.38558,-6.22623,0.0,8189.0,8189.0
954566827_convenience_shop,53.27021,-6.22502,0.0,7840.0,7840.0
504985175_convenience_shop,53.27628,-6.22432,0.0,7533.0,7533.0
1529939346_convenience_shop,53.39653,-6.22223,0.0,9427.0,9427.0
688498212_convenience_shop,53.3375,-6.22021,0.0,5147.0,5147.0
704314921_convenience_shop,53.29913,-6.21989,0.0,6471.0,6471.0
445513246_convenience_shop,53.2771,-6.21882,0.0,7725.0,7725.0
896333872_convenience_shop,53.30392,-6.2173,0.0,6406.0,6406.0
654042897_convenience_shop,53.33237,-6.21567,0.0,5561.0,5561.0
1517841971_convenience_shop,53.36301,-6.21351,0.0,7528.0,7528.0
1529996795_convenience_shop,53.38643,-6.21164,0.0,8339.0,8339.0
259770094_convenience_shop,53.27796,-6.21086,0.0,7969.0,7969.0
708693173_convenience_shop,53.44522,-6.21001,0.0,14650.0,14650.0
259770092_convenience_shop,53.27642,-6.20915,0.0,8174.0,8174.0
1116293583_convenience_shop,53.31063,-6.20776,0.0,7221.0,7221.0
1529996816_convenience_shop,53.38241,-6.20748,0.0,7965.0,7965.0
